type,Name,Lat,Lng,dcode,dname
pharmacy_nhso,ร้านเอ็กซ์ต้า พลัส สาขาเจริญราษฎร์ตัดใหม่,13.702288,100.516686,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนสุขสวัสดิ์ 60,13.66237424,100.5166811,1024,ราษฎร์บูรณะ
community_healthcenter,ศูนย์สุขภาพชุมชนมิตรสามัคคี,13.70856607,100.516598,1028,สาทร
clinic,เจริญราษฎร์ คลินิกเวชกรรม,13.7032449,100.5165573,1031,บางคอแหลม
clinic,เดอะเติ้ดทีนคลินิกเวชกรรม,13.6109883,100.5164244,1049,ทุ่งครุ
clinic,ชวินคลินิกเวชกรรม,13.783056,100.516241,1002,ดุสิต
community_healthcenter,ศูนย์สุขภาพชุมชนวัดสวัสดิวารีสีมาราม,13.78205825,100.5162387,1002,ดุสิต
community_healthcenter,ศูนย์สุขภาพชุมชนศรีสุริโยทัย,13.71525835,100.5160862,1028,สาทร
clinic,ธัญญ่าคลินิกเวชกรรม,13.7203912,100.5160262,1004,บางรัก
clinic,อุราคลินิกเวชกรรม,13.7191993,100.5159407,1004,บางรัก
community_healthcenter,ศูนย์สุขภาพชุมชนมัสยิดมหานาค,13.75295386,100.5158661,1008,ป้อมปราบฯ
pharmacy_nhso,ร้าน สรรพยา,13.711822,100.515838,1028,สาทร
clinic,สกลคลินิกเวชกรรม,13.720032,100.5158107,1004,บางรัก
clinic,บงกชคลินิกเวชกรรม,13.7197723,100.5157687,1004,บางรัก
clinic,สำนักงานแพทย์คลินิกเวชกรรม,13.720915,100.515674,1004,บางรัก
clinic,อินทัชเมดิแคร์คลินิกเวชกรรม สาขาเจริญกรุง,13.7310659,100.5156401,1004,บางรัก
community_healthcenter,ศูนย์สุขภาพชุมชนกิ่งจันทร์,13.70576998,100.5156,1028,สาทร
clinic,คลินิกเวชกรรมนายแพทย์วิสุทธิ์,13.7074272,100.5155581,1031,บางคอแหลม
pharmacy_nhso,ร้านขายยา เซฟดรัก เซ็นเตอร์,13.719473,100.515501,1004,บางรัก
community_healthcenter,ศูนย์สุขภาพชุมชนร่วมจิตต์ 3,13.78522668,100.5154822,1002,ดุสิต
community_healthcenter,ศูนย์สุขภาพชุมชนบางกระบือ 14,13.78965612,100.5154553,1002,ดุสิต
community_healthcenter,ศูนย์สุขภาพชุมชนซอยวัดม่วงแคและมัสยิดฮารูณ,13.72538648,100.51543,1004,บางรัก
hospital_private,โรงพยาบาลหัวเฉียว,13.750067,100.515418,1008,ป้อมปราบฯ
clinic,คลินิกเสนอการแพทย์,13.761301,100.515321,1002,ดุสิต
clinic,คลินิกเวชกรรมห่วงใย,13.7161214,100.5153209,1028,สาทร
community_healthcenter,ศูนย์สุขภาพชุมชนโปลิศสภา,13.73641521,100.5153159,1013,สัมพันธวงศ์
pharmacy_nhso,ร้านเจริญโอสถ,13.79066,100.51526,1002,ดุสิต
clinic,คลินิกเวชกรรมยศเส,13.7480532,100.5152289,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนสุขสวัสดิ์ 58,13.66274479,100.5152137,1024,ราษฎร์บูรณะ
pharmacy_nhso,บู๊ทส์-บางรัก,13.719119,100.515207,1004,บางรัก
clinic,โมซอกฮีคลินิกเวชกรรม,13.7190366,100.5151327,1004,บางรัก
clinic,ศรีอนันต์คลินิกเวชกรรม,13.7171256,100.5151327,1028,สาทร
community_healthcenter,ศูนย์สุขภาพชุมชนหมู่ 7 ราษฎร์บูรณะ,13.66672328,100.5150265,1024,ราษฎร์บูรณะ
clinic,ยานนาวาคลินิกเวชกรรม (เหรียญทอง),13.6917876,100.515023,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนวุฒิชัย,13.7558518,100.514997,1008,ป้อมปราบฯ
clinic,ทวิแพทย์คลินิกเวชกรรม,13.7421226,100.5149907,1008,ป้อมปราบฯ
clinic,อีแอลซีคลินิกเวชกรรม,13.7037515,100.5149789,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนซอยบ้านอู่,13.72023707,100.5149347,1004,บางรัก
clinic,กิตติพงษ์คลินิกเวชกรรม,13.7090063,100.5148078,1031,บางคอแหลม
healthcenter,ศูนย์บริการสาธารณสุข 14 แก้ว สีบุญเรือง,13.70936738,100.5147788,1031,บางคอแหลม
clinic,คลินิกนายแพทย์กมล,13.7892179,100.5146833,1002,ดุสิต
pharmacy_nhso,ร้านเภสัชกร,13.73244,100.514654,1013,สัมพันธวงศ์
clinic,วุฒิคลินิกเวชกรรม,13.7323007,100.5146124,1013,สัมพันธวงศ์
clinic,คลินิกวัลลภเวชการ,13.7437278,100.5145189,1008,ป้อมปราบฯ
clinic,คลินิกเวชกรรมแพทย์เดชา,13.7168769,100.5144657,1028,สาทร
community_healthcenter,ศูนย์สุขภาพชุมชนราชพัสดุ,13.7868607,100.5143552,1002,ดุสิต
clinic,คลินิกเวชกรรมเพื่อชุมชนมูลนิธิกัลยาณวิสุทธิ์,13.7165184,100.5142261,1028,สาทร
clinic,ตลาดน้อยคลินิกเวชกรรม,13.7319773,100.5141711,1013,สัมพันธวงศ์
clinic,สมาร์ทคลินิกเวชกรรม,13.7493707,100.5140879,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนพระยาประสิทธิ์,13.78252347,100.5140867,1002,ดุสิต
community_healthcenter,ศูนย์สุขภาพชุมชนพระยานคร,13.71084181,100.5140053,1028,สาทร
clinic,ฟีโนเมด คลินิกเวชกรรม,13.7883067,100.5139316,1002,ดุสิต
community_healthcenter,ศูนย์สุขภาพชุมชนวัดวิมุตยาราม,13.81036562,100.5139241,1025,บางพลัด
clinic,คลินิกเวชกรรมอลิน,13.6976378,100.5138542,1031,บางคอแหลม
pharmacy_nhso,ร้านขายยา องค์การเภสักรรม สาขายศเส,13.749724,100.513803,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนบูรณะสุดเขต,13.67432428,100.5137347,1024,ราษฎร์บูรณะ
community_healthcenter,ศูนย์สุขภาพชุมชนวัดสน,13.67477674,100.5136544,1024,ราษฎร์บูรณะ
clinic,ศรีย่านคลินิกเวชกรรม,13.7834526,100.5136262,1002,ดุสิต
clinic,คลินิกวิสิทธิ์การแพทย์,13.7457164,100.5135949,1008,ป้อมปราบฯ
healthcenter,ศูนย์บริการสาธารณสุข 20 ป้อมปราบศัตรูพ่าย,13.74901548,100.5135925,1008,ป้อมปราบฯ
clinic,เซเรเนดคลินิกเวชกรรม,13.7545813,100.5134858,1008,ป้อมปราบฯ
clinic,แพทย์คีรีรัฐคลินิกเวชกรรม,13.7150263,100.5134751,1028,สาทร
clinic,รวมแพทย์คลินิกเวชกรรม,13.7332986,100.5134548,1013,สัมพันธวงศ์
community_healthcenter,ศูนย์สุขภาพชุมชนตรอกมะขาม 2,13.74121758,100.5134419,1008,ป้อมปราบฯ
clinic,ไมตรีจิตต์คลินิกเวชกรรม,13.7431381,100.5132302,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนรุ่งเรือง,13.6680906,100.5131587,1024,ราษฎร์บูรณะ
clinic,คลินิกเวชกรรมสุทัศน์การแพทย์,13.75852,100.5131445,1008,ป้อมปราบฯ
clinic,นาคบำรุงคลินิกเวชกรรม,13.750739,100.5131116,1008,ป้อมปราบฯ
pharmacy_nhso,บู๊ทส์-ริเวอร์ ซิตี้,13.73037,100.513068,1013,สัมพันธวงศ์
pharmacy_nhso,ร่มโพธิ์เภสัช สาขาศรีย่าน,13.785067,100.512923,1002,ดุสิต
clinic,วรจักรคลินิกเวชกรรม,13.7486219,100.5129212,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนศุภมิตร 1,13.75948035,100.5129119,1008,ป้อมปราบฯ
clinic,ไชยแพทย์คลินิกเวชกรรม 36,13.7412615,100.512867,1008,ป้อมปราบฯ
clinic,คลินิกเวชกรรมห่วงใย,13.71420284,100.5128361,1028,สาทร
clinic,อารีย์คลินิกเวชกรรม,13.7850016,100.5126841,1002,ดุสิต
clinic,คลินิกเวชกรรม,13.7411801,100.5126655,1008,ป้อมปราบฯ
clinic,คลินิกเวชกรรมชูเกียรติการแพทย์,13.7407337,100.5126168,1008,ป้อมปราบฯ
hospital_private,โรงพยาบาลสมิติเวชไชน่าทาวน์โรงพยาบาลทั่วไปขนาดกลาง,13.73784048,100.5126147,1013,สัมพันธวงศ์
community_healthcenter,ศูนย์สุขภาพชุมชนมิตรสัมพันธ์,13.70850009,100.5126127,1031,บางคอแหลม
clinic,รักษ์ศิริคลินิกเวชกรรม สาขาบางโคล่,13.7014569,100.5125041,1031,บางคอแหลม
clinic,เมดดีเซ้นท์คลินิกเวชกรรม,13.7765494,100.5124946,1002,ดุสิต
pharmacy_nhso,ร้าน ส.เจริญฟาร์มา,13.641603,100.512494,1049,ทุ่งครุ
community_healthcenter,ศูนย์สุขภาพชุมชนร่วมใจพัฒนา,13.70262545,100.5124549,1031,บางคอแหลม
clinic,คลินิกเวชกรรมแจวอน,13.8033436,100.5124525,1025,บางพลัด
clinic,รักษ์ศิริคลินิกเวชกรรม สาขาบางโคล่,13.7014936,100.5124034,1031,บางคอแหลม
hospital_private,โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง,13.738246,100.512394,1013,สัมพันธวงศ์
pharmacy_nhso,ลูกอินเภสัช,13.683754,100.512301,1024,ราษฎร์บูรณะ
community_healthcenter,ศูนย์สุขภาพชุมชนมัสยิดบางอ้อ (จรํญ 86),13.79672702,100.5121713,1025,บางพลัด
clinic,สถิตย์คลินิกเวชกรรม,13.610949,100.5121468,1049,ทุ่งครุ
community_healthcenter,ศูนย์สุขภาพชุมชนดารีซีน,13.6438715,100.51208,1049,ทุ่งครุ
clinic,สมชายรวมแพทย์คลินิกเวชกรรม,13.745426,100.5120369,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนบางโคล่นอก,13.6874421,100.5119881,1031,บางคอแหลม
clinic,คลินิกเวชกรรมบาดาลเวช,13.6987422,100.5119356,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนซอยโรงเจ,13.70380403,100.5118892,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนห้องเย็น,13.69494553,100.5118696,1031,บางคอแหลม
clinic,กรุงไทยคลินิกเวชกรรม,13.7390921,100.5117505,1013,สัมพันธวงศ์
clinic,ยันฮีคลินิกเวชกรรม,13.7996816,100.5117058,1025,บางพลัด
clinic,จิรกรคลินิกเวชกรรม,13.8075574,100.5116713,1025,บางพลัด
clinic,บำรุงเมืองคลินิกเวชกรรม,13.7510108,100.5116324,1008,ป้อมปราบฯ
clinic,คลินิกเวชกรรมกฤษณะ,13.7579059,100.5115756,1008,ป้อมปราบฯ
clinic,คลินิกเวชกรรมแพทย์อิทธิพล,13.6161057,100.5115133,1049,ทุ่งครุ
community_healthcenter,ศูนย์สุขภาพชุมชนดำรงค์รักษ์,13.75487914,100.5114675,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนศุภมิตร 2,13.75858542,100.5114451,1008,ป้อมปราบฯ
clinic,เฌอแตมคลินิกเวชกรรม,13.8077472,100.5114309,1025,บางพลัด
clinic,เจ.พี คลินิกเวชกรรม,13.807699,100.5113139,1025,บางพลัด
clinic,มูลนิธิตงฮั้วคลินิกเวชกรรม 1,13.7446391,100.5112402,1008,ป้อมปราบฯ
clinic,รักษ์ศิริคลินิกเวชกรรม สาขาทุ่งครุ,13.6155925,100.5111838,1049,ทุ่งครุ
clinic,รักษ์ศิริคลินิกเวชกรรม สาขาทุ่งครุ่,13.61576126,100.5111545,1049,ทุ่งครุ
clinic,คลินิกเวชกรรมอนันต์เฮลท์แคร์ สาขาบางอ้อ,13.8037587,100.5110492,1025,บางพลัด
clinic,กานต์ชนกสุพรีมสามเสนคลินิกเวชกรรม,13.7840163,100.5110461,1002,ดุสิต
clinic,คลินิกเวชกรรมอนันต์เฮลท์แคร์ สาขาบางอ้อ,13.8036107,100.5110254,1025,บางพลัด
clinic,อรุณคลินิกเวชกรรม,13.7548339,100.5110222,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนบาหยัน,13.70914328,100.5109064,1031,บางคอแหลม
pharmacy_nhso,ร้านยาเอ็กซ์ต้า พลัส สาขาจรัญฯ 97,13.8079,100.510879,1025,บางพลัด
community_healthcenter,ศูนย์สุขภาพชุมชนนามเจริญ,13.6812122,100.5107927,1024,ราษฎร์บูรณะ
pharmacy_nhso,เฮลธิแมกซ์ (HealthyMax),13.732413,100.510773,1018,คลองสาน
pharmacy_nhso,ร้านขายยาเพรียว (Pure) สาขาประชาอุทิศ,13.613845,100.510717,1049,ทุ่งครุ
pharmacy_nhso,บริษัท เกอร์เท็คซ์ เมดิคอล จำกัด,13.7585654,100.5106988,1008,ป้อมปราบฯ
pharmacy_nhso,บุณฑริกาเภสัช,13.778754,100.510688,1002,ดุสิต
community_healthcenter,ศูนย์สุขภาพชุมชนสิตาราม,13.75569775,100.5106405,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนสุขสวัสดิ์วัฒนา,13.6608759,100.510395,1049,ทุ่งครุ
community_healthcenter,ศูนย์สุขภาพชุมชนสวนมะลิ,13.75118,100.5103248,1008,ป้อมปราบฯ
pharmacy_nhso,บู๊ทส์-ถนนเยาวราช,13.74042,100.51026,1013,สัมพันธวงศ์
clinic,ทูเก็ตเตอร์คลินิกเวชกรรม,13.7436759,100.5101179,1008,ป้อมปราบฯ
clinic,วิมลการคลินิกเวชกรรม,13.62265008,100.510104,1049,ทุ่งครุ
clinic,สวนมะลิคลินิกเวชกรรม,13.7479202,100.5100759,1008,ป้อมปราบฯ
clinic,เซเว่นเดย์คลินิกเวชกรรม,13.7777283,100.5099725,1002,ดุสิต
clinic,โซลิดการแพทย์ คลินิกเวชกรรม,13.742418,100.5098496,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนวัดโสมนัส,13.76193995,100.5098205,1008,ป้อมปราบฯ
clinic,คลินิกปฐมภูมิเขตเมืองวชิรพยาบาล,13.7814367,100.5098116,1002,ดุสิต
community_healthcenter,ศูนย์สุขภาพชุมชนเบอร์ลี่,13.67895874,100.5097429,1024,ราษฎร์บูรณะ
clinic,อ้วยเล้งคลินิกเวชกรรม,13.742949,100.5096748,1008,ป้อมปราบฯ
clinic,คลินิกเวชกรรมเจเมด,13.7266095,100.5095826,1018,คลองสาน
clinic,พฤกษาไพร์มคลินิกเวชกรรม,13.7266095,100.5095826,1018,คลองสาน
clinic,เอสแอลซีคลินิกเวชกรรม สาขาไอคอนสยาม,13.7266095,100.5095826,1018,คลองสาน
clinic,คลินิกเวชกรรมปราการ,13.75614029,100.5095218,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนศาลเจ้าแม่ตะเคียนทอง,13.70291475,100.509489,1031,บางคอแหลม
hospital_public,คณะแพทยศาสตร์วชิรพยาบาล มหาวิทยาลัยนวมินทราธิราช,13.78095626,100.5094528,1002,ดุสิต
clinic,คลินิกเวชกรรมปราการ,13.7561402,100.5094495,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนวัดพระยาไกร ระยะ 3,13.7018308,100.5093619,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนจักรพรรดิพงษ์,13.75715193,100.5093552,1008,ป้อมปราบฯ
pharmacy_nhso,เจริญกรุง 16 เภสัช,13.74233,100.50935,1013,สัมพันธวงศ์
hospital_public,โรงพยาบาลกลาง,13.746404,100.509332,1008,ป้อมปราบฯ
clinic,ศิริวัฒนาคลินิกเวชกรรม,13.73825431,100.5093048,1013,สัมพันธวงศ์
clinic,ศิริวัฒนาคลินิกเวชกรรม,13.7382131,100.5092798,1013,สัมพันธวงศ์
clinic,ภาพรคลินิกเวชกรรม,13.7757176,100.509186,1002,ดุสิต
clinic,นรินทร์คลินิกเวชกรรม,13.7077002,100.5090354,1031,บางคอแหลม
clinic,จักรพรรดิ์พงษ์คลินิกเวชกรรม,13.7593629,100.5090154,1008,ป้อมปราบฯ
clinic,วศินชัยคลินิกเวชกรรม,13.7448286,100.5090041,1008,ป้อมปราบฯ
clinic,จักรพรรดิพงษ์คลินิกเวชกรรม,13.759342,100.508936,1008,ป้อมปราบฯ
pharmacy_nhso,ร้านลูกอินเภสัช 2,13.70619,100.50892,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนศาลเจ้าแดง,13.70635377,100.5088268,1031,บางคอแหลม
clinic,ด็อกเตอร์เซนคลินิกเวชกรรม,13.7210745,100.5088144,1018,คลองสาน
clinic,มีอินคลินิกเวชกรรม,13.6196035,100.5087236,1049,ทุ่งครุ
clinic,คลินิกเวชกรรมแพทย์ณรงค์ พนิดา,13.7596447,100.508672,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนวัดสระเกศ,13.7525469,100.5085304,1008,ป้อมปราบฯ
clinic,บ้านใหม่คลินิกเวชกรรม,13.7076387,100.5084591,1031,บางคอแหลม
healthcenter,ศูนย์บริการสาธารณสุข 31 เอิบ-จิตร ทังสุบุตร,13.79633471,100.508142,1025,บางพลัด
hospital_public,โรงพยาบาลตากสิน,13.730771,100.508136,1018,คลองสาน
clinic,คลินิกเวชกรรมปิยเมธิการแพทย์,13.7450561,100.5081116,1008,ป้อมปราบฯ
clinic,เจนเทลคลินิกเวชกรรม,13.7194473,100.5080849,1018,คลองสาน
clinic,ทวีชัยคลินิกเวชกรรม สาขาเสนาเฟสท์,13.7194473,100.5080849,1018,คลองสาน
community_healthcenter,ศูนย์สุขภาพชุมชนสวนหลวง 2,13.70599706,100.5080294,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนหน้าตลาดศิรินทร์,13.72579377,100.5079616,1018,คลองสาน
community_healthcenter,ศูนย์สุขภาพชุมชนเจริญกรุง 89,13.70500406,100.5078104,1031,บางคอแหลม
clinic,ใจสบายคลินิกเวชกรรม,13.7774083,100.5077885,1002,ดุสิต
clinic,สรรธนาคลินิกเวชกรรม,13.63320337,100.5077678,1049,ทุ่งครุ
clinic,คลินิกแพทย์สุภาพรคลินิกเวชกรรม สาขาราษฎร์บูรณะ,13.6764383,100.5077624,1024,ราษฎร์บูรณะ
clinic,คลินิกไพโรจน์การแพทย์,13.7418073,100.5077283,1013,สัมพันธวงศ์
clinic,คลินิกเวชกรรม,13.7493581,100.507717,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนสุขสวัสดิ์ 29,13.67743549,100.5075331,1024,ราษฎร์บูรณะ
clinic,สรรธนาคลินิกเวชกรรม,13.6330943,100.5075292,1049,ทุ่งครุ
clinic,สรรธนาคลินิกเวชกรรม,13.6330943,100.5075292,1049,ทุ่งครุ
healthcenter,ศูนย์บริการสาธารณสุข 12 จันทร์เที่ยง เนตรวิเศษ,13.69177129,100.5074591,1031,บางคอแหลม
clinic,คลินิกเวชกรรมเกษมการแพทย์,13.7953528,100.5072953,1025,บางพลัด
clinic,คลินิกเวชกรรมดำรงการแพทย์,13.717178,100.507197,1018,คลองสาน
community_healthcenter,ศูนย์สุขภาพชุมชนวัดกลางนา,13.65710006,100.5069878,1049,ทุ่งครุ
clinic,คลินิกวุฒิแพทย์,13.7692429,100.5069447,1002,ดุสิต
clinic,แพทย์พิสิฐคลินิกเวชกรรม,13.7498298,100.5069352,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนบ้านดอกไม้,13.74848917,100.5068954,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนบ้านบาตร,13.75093011,100.5068463,1008,ป้อมปราบฯ
healthcenter,ศูนย์บริการสาธารณสุข 39 ราษฎร์บูรณะ,13.68096575,100.5067824,1024,ราษฎร์บูรณะ
community_healthcenter,ศูนย์สุขภาพชุมชนบางอุทิศ,13.7005815,100.5067005,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนวัดเศวตฉัตร,13.71350799,100.5066812,1018,คลองสาน
clinic,คลินิกเวชกรรมแพทย์พิพัฒน์,13.7310123,100.5066471,1018,คลองสาน
healthcenter,ศูนย์บริการสาธารณสุข 59 ทุ่งครุ,13.60717568,100.5064613,1049,ทุ่งครุ
clinic,คลินิกหมอพิบูลย์เวชกรรม,13.7484814,100.5064045,1008,ป้อมปราบฯ
clinic,หมอวัชคลินิกเวชกรรม,13.6274249,100.5062137,1049,ทุ่งครุ
community_healthcenter,ศูนย์สุขภาพชุมชนท่าน้ำสามเสน,13.78356659,100.5061397,1002,ดุสิต
community_healthcenter,ศูนย์สุขภาพชุมชนร่วมใจ,13.6700317,100.5061271,1024,ราษฎร์บูรณะ
clinic,ถาวรคลินิกเวชกรรม,13.7348065,100.5058983,1018,คลองสาน
healthcenter,ศูนย์บริการสาธารณสุข 13 ไมตรีวานิช,13.7397685,100.505771,1013,สัมพันธวงศ์
community_healthcenter,ศูนย์สุขภาพชุมชนซอยสถาพร,13.66885898,100.5057314,1024,ราษฎร์บูรณะ
community_healthcenter,ศูนย์สุขภาพชุมชนสุขสวัสดิ์ 31,13.67410205,100.5057,1024,ราษฎร์บูรณะ
clinic,คลินิกเวชกรรมจรัญสนิทวงศ์ 83/1,13.7937633,100.505665,1025,บางพลัด
clinic,คลินิกเวชกรรมเอเชียติก,13.7048217,100.5055973,1031,บางคอแหลม
clinic,วีว่าคลินิกเวชกรรม สาขาบีทีเอสวงเวียนใหญ่,13.7215509,100.505554,1018,คลองสาน
clinic,คลินิกเวชกรรมเอเชียติก,13.70483262,100.5054963,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนประชาอุทิศ 17,13.66515446,100.5054583,1024,ราษฎร์บูรณะ
clinic,แอ็บโซลูทแอร์คลินิกเวชกรรม,13.72157,100.5054373,1018,คลองสาน
community_healthcenter,ศูนย์สุขภาพชุมชนชมทรัพย์ ซอยประชาอุทิศ 69,13.64318936,100.5053282,1049,ทุ่งครุ
community_healthcenter,ศูนย์สุขภาพชุมชนจรัญสนิทวงศ์ 72,13.78944733,100.5052987,1025,บางพลัด
community_healthcenter,ศูนย์สุขภาพชุมชนหมู่ 3 ราษฎร์บูรณะ,13.68097491,100.505226,1024,ราษฎร์บูรณะ
clinic,วินวินคลินิกเวชกรรม,13.7221501,100.5051826,1018,คลองสาน
clinic,ไพรัชเวชกรรมคลินิก,13.7770231,100.5050127,1002,ดุสิต
clinic,คลินิกเวชกรรมจรัญสนิทวงศ์ 83\/1,13.7945234,100.5049893,1025,บางพลัด
clinic,ธรรมวัฒน์คลินิกเวชกรรม,13.693844,100.504967,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนบ้านมั่นคงฟ้าใหม่,13.79559646,100.5049127,1025,บางพลัด
hospital_public,สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา,13.731102,100.504856,1018,คลองสาน
clinic,ณัฐกฤตาคลินิกเวชกรรม,13.775424,100.5048275,1002,ดุสิต
clinic,อริย์ธัชคลินิกเวชกรรม,13.6279492,100.5047536,1049,ทุ่งครุ
community_healthcenter,ศูนย์สุขภาพชุมชนวังแดง,13.74768898,100.5047079,1008,ป้อมปราบฯ
community_healthcenter,ศูนย์สุขภาพชุมชนมิ่งประชา,13.68179213,100.504621,1024,ราษฎร์บูรณะ
clinic,เดอะลิซซ่า คลินิกเวชกรรม,13.6911609,100.5045726,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนหลังวัดราชนัดดา,13.75437906,100.5045565,1001,พระนคร
community_healthcenter,ศูนย์สุขภาพชุมชนแสงทอง,13.80066097,100.5045105,1025,บางพลัด
community_healthcenter,ศูนย์สุขภาพชุมชนหลังสามร้อยห้อง,13.69517122,100.5045027,1031,บางคอแหลม
clinic,ด็อกเตอร์วินคลินิกเวชกรรม,13.7203451,100.5043685,1018,คลองสาน
clinic,คลินิกเวชกรรมแพทย์นพดล,13.6959611,100.5043228,1031,บางคอแหลม
clinic,ธรรมวัฒน์คลินิกเวชกรรม,13.6959611,100.5043228,1031,บางคอแหลม
clinic,ชาร์มมิ่งวีนัสคลินิกเวชกรรม,13.7913332,100.5043167,1025,บางพลัด
clinic,ดิววี่เอลวีร่าคลินิกเวชกรรม,13.7802455,100.5042632,1002,ดุสิต
clinic,จินตนาคลินิกเวชกรรม,13.7890133,100.5042297,1025,บางพลัด
community_healthcenter,ศูนย์สุขภาพชุมชนบ้านพานถม,13.76143206,100.5041854,1001,พระนคร
community_healthcenter,ศูนย์สุขภาพชุมชนหลวงพ่อโบสถ์บน,13.714608,100.5041733,1018,คลองสาน
clinic,ประวิทย์คลินิกเวชกรรม,13.714196,100.503999,1018,คลองสาน
clinic,วชิรเวชคลินิกเวชกรรม,13.6300674,100.5039787,1049,ทุ่งครุ
community_healthcenter,ศูนย์สุขภาพชุมชนสวนหลวง 1,13.69951341,100.5039663,1031,บางคอแหลม
clinic,คลินิกเวชกรรม ไบโอเซลล์,13.7459893,100.5038777,1013,สัมพันธวงศ์
clinic,คลินิกเวชกรรมวรวิทย์,13.7486605,100.5038417,1001,พระนคร
healthcenter,ศูนย์บริการสาธารณสุข 9 ประชาธิปไตย,13.76112427,100.5037532,1001,พระนคร
community_healthcenter,ศูนย์สุขภาพชุมชนวัดจันทร์ใน,13.69644136,100.5037434,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนวัดคอนเซ็ปชัญ,13.77689242,100.5036923,1002,ดุสิต
clinic,ศศิวิทย์คลินิกเวชกรรม,13.745316,100.503672,1013,สัมพันธวงศ์
clinic,ประเสริฐคลินิกเวชกรรม,13.7613299,100.5036331,1001,พระนคร
community_healthcenter,ศูนย์สุขภาพชุมชนมิตตคาม (บ้านญวน),13.78014698,100.5036299,1002,ดุสิต
community_healthcenter,ศูนย์สุขภาพชุมชนวัดอินทรวิหาร,13.76722082,100.5036028,1001,พระนคร
clinic,ศิริชัยคลินิกเวชกรรม,13.7272469,100.5034727,1018,คลองสาน
clinic,คลินิกเวชกรรมแพทย์สาวิตรี,13.7002032,100.5031933,1031,บางคอแหลม
community_healthcenter,ศูนย์สุขภาพชุมชนวนาวรรณ,13.72311114,100.5031734,1018,คลองสาน
clinic,ใจดีท่าดินแดง คลินิกเวชกรรม,13.7343327,100.5031645,1018,คลองสาน
clinic,ฟุตแคร์คลินิกเวชกรรม,13.7605652,100.5030065,1001,พระนคร
clinic,อินทัชเมดิแคร์คลินิกเวชกรรม สาขาคลองสาน,13.727094,100.5029606,1018,คลองสาน
clinic,เกษรการแพทย์คลินิกเวชกรรม,13.7134138,100.5029585,1018,คลองสาน
clinic,คลินิกเวชกรรมเด็ก,13.6637002,100.5029567,1024,ราษฎร์บูรณะ
clinic,คลินิกทันตกรรซีนเตซี่,13.7783781,100.5029495,1002,ดุสิต
clinic,คลินิกเวชกรรมแพทย์ประดิษฐ์,13.7344057,100.5028393,1018,คลองสาน
clinic,ศิริเพ็ญการแพทย์คลินิกเวชกรรม,13.7688421,100.5028138,1001,พระนคร
clinic,เวฬานิกาณ์คลินิกเวชกรรม,13.7004586,100.502699,1031,บางคอแหลม
clinic,คลินิกเวชกรรมใกล้บ้านใกล้ใจ 33,13.640777,100.502611,1049,ทุ่งครุ
clinic,คลินิกเวชกรรม พีแอนด์พอล่า,13.712724,100.5025685,1018,คลองสาน
clinic,เวชกรคลินิกเวชกรรม,13.759142,100.502549,1001,พระนคร
community_healthcenter,ศูนย์สุขภาพชุมชนวัดใหม่อมตรส,13.76478677,100.5025237,1001,พระนคร
